INDUS,NOX,RM,AGE,PTRATIO,CRIM_log,DIS_log,TAX_log,LSTAT_log,RAD_2,RAD_3,RAD_4,RAD_5,RAD_6,RAD_7,RAD_8,RAD_24,ZN_12.5,ZN_17.5,ZN_18.0,ZN_20.0,ZN_21.0,ZN_22.0,ZN_25.0,ZN_28.0,ZN_30.0,ZN_33.0,ZN_34.0,ZN_35.0,ZN_40.0,ZN_45.0,ZN_52.5,ZN_55.0,ZN_60.0,ZN_70.0,ZN_75.0,ZN_80.0,ZN_82.5,ZN_85.0,ZN_90.0,ZN_95.0,ZN_100.0
18.1,0.713,6.655,98.2,20.2,1.862705543083853,1.2105113811655184,6.502790045915623,2.930126516455997,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.297,91.8,20.2,1.8066759959463214,1.214378477039817,6.502790045915623,2.9052603703899154,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,7.393,99.3,20.2,2.224417043716578,1.239156533660418,6.502790045915623,2.8758219768814333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.728,94.1,20.2,2.3526725106043593,1.2516480615031922,6.502790045915623,2.9811261211646287,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.525,86.5,20.2,1.749611943801969,1.234249795210208,6.502790045915623,2.9512577834521614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,5.976,87.9,20.2,1.7349827472403847,1.2755303841350356,6.502790045915623,2.996232148595642,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,5.936,80.3,20.2,2.219266525546099,1.329512347020906,6.502790045915623,2.88703285663065,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.301,83.7,20.2,2.1693085250418154,1.3305437793485715,6.502790045915623,2.8466520505398383,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.081,84.4,20.2,2.0542737224466707,1.313051399352173,6.502790045915623,2.7536607123542622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.701,90.0,20.2,1.7599471129733726,1.2802391597793858,6.502790045915623,2.857618971424357,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.376,88.4,20.2,1.546095475702301,1.2717529407468942,6.502790045915623,2.750470916986162,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.317,83.0,20.2,2.035348578369212,1.3175871631100997,6.502790045915623,2.7073833121145063,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.513,89.9,20.2,1.9200280793412094,1.335422030746134,6.502790045915623,2.4239173781615704,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.655,6.209,65.4,20.2,2.1792099506138976,1.3771022427509756,6.502790045915623,2.6546494243750947,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.655,5.759,48.2,20.2,1.4263800846591763,1.4027826786246929,6.502790045915623,2.7166795278002644,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.655,5.952,84.7,20.2,1.5633897854422463,1.3536420288446411,6.502790045915623,2.8986705607108596,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,6.003,94.5,20.2,1.690516391203815,1.2642114693176756,6.502790045915623,3.1054831375131102,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.58,5.926,71.0,20.2,2.807937767457695,1.363128083088051,6.502790045915623,2.9512577834521614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.58,5.713,56.7,20.2,2.6444072787962525,1.3412185402287997,6.502790045915623,2.757475084429733,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.58,6.167,84.0,20.2,1.6768703671037264,1.3946096927236045,6.502790045915623,2.850128299695199,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.532,6.229,90.7,20.2,1.6170905561197193,1.4108162274266278,6.502790045915623,2.6297282343267403,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.58,6.437,75.0,20.2,1.5192243229211484,1.3600787143014785,6.502790045915623,2.731766727719526,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.614,6.98,67.6,20.2,1.7311049511313974,1.262119063419393,6.502790045915623,2.5384474167160302,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,5.427,95.4,20.2,2.203404332146021,1.2325019504399097,6.502790045915623,2.9517803860248084,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,6.162,97.4,20.2,2.000549838013637,1.165024054187361,6.502790045915623,3.2228678461377385,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.614,6.484,93.6,20.2,1.7700948094248417,1.195527240742406,6.502790045915623,2.9796028916241073,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.614,5.304,97.3,20.2,2.774050153828231,1.1316278924522738,6.502790045915623,3.2546289945740186,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.614,6.185,96.7,20.2,2.418855874659432,1.1538893041579492,6.502790045915623,2.946016681308058,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.614,6.229,88.0,20.2,2.730053020578551,1.082211867300329,6.502790045915623,2.6468837658647226,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.532,6.242,64.7,20.2,1.9204472756044826,1.487089471154785,6.502790045915623,2.4630018143999504,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.532,6.75,74.9,20.2,1.9033276772324317,1.465960074663146,6.502790045915623,2.167910189667444,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.532,7.061,77.0,20.2,1.9067474913596385,1.4840107346259601,6.502790045915623,2.080690761080268,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.532,5.762,40.3,20.2,1.3398262488998969,1.6289071508290425,6.502790045915623,2.435366204227864,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.583,5.871,41.9,20.2,1.2174525430495582,1.552655898335116,6.502790045915623,2.663052835171474,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.583,6.312,51.9,20.2,1.5419446302865207,1.607776533107434,6.502790045915623,2.449279472144849,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.583,6.114,79.8,20.2,1.9008754243872985,1.514225727828089,6.502790045915623,2.7713379403381286,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.583,5.905,53.2,20.2,1.763989083482614,1.423662397588629,6.502790045915623,2.5217206229107165,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.74,0.609,5.454,92.7,20.1,0.14050948897951462,1.0370559829690038,6.568077911411976,2.947591898226056,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.74,0.609,5.414,98.3,20.1,0.16836630025465413,1.0135626226283616,6.568077911411976,3.217675104291682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.74,0.609,5.093,98.0,20.1,0.18851897970190706,1.0376584459977696,6.568077911411976,3.4236109764990554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.74,0.609,5.983,98.8,20.1,0.10051479408986369,1.0536497896330035,6.568077911411976,2.9481164196123277,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.74,0.609,5.983,83.5,20.1,0.10554849798804089,1.1345905713333448,6.568077911411976,2.66374994220563,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,5.707,54.0,19.2,0.1598288143805233,1.2183785416335373,5.971261839790462,2.565718292524414,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,5.926,42.6,19.2,0.24652408399188336,1.2183785416335373,5.971261839790462,2.6803363625346943,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,5.67,28.8,19.2,0.16465813975505655,1.3346325777959989,5.971261839790462,2.9231615807191558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,5.39,72.9,19.2,0.2543320927702268,1.3346325777959989,5.971261839790462,3.0973859272804907,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,5.794,70.6,19.2,0.23774049566117803,1.3591030042666945,5.971261839790462,2.714694743820879,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,6.019,65.3,19.2,0.21440145025736632,1.2264483268411057,5.971261839790462,2.6333266549062735,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,5.569,73.5,19.2,0.16367376242147158,1.2237460194248755,5.971261839790462,2.7788192719904172,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.69,0.585,6.027,79.7,19.2,0.2024345934245115,1.2522485504908258,5.971261839790462,2.7298116928837226,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.93,0.573,6.593,69.1,21.0,0.06074696727310071,1.246629913991916,5.6131281063880705,2.367436065313662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.93,0.573,6.12,76.7,21.0,0.0442752252499075,1.1901273975038829,5.6131281063880705,2.3105532626432224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.93,0.573,6.976,91.0,21.0,0.058985632347870916,1.1529426332131572,5.6131281063880705,1.8931119634883424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.93,0.573,6.794,89.3,21.0,0.10399057772120508,1.2205053849602963,5.6131281063880705,2.012232791986386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.93,0.573,6.03,80.8,21.0,0.04632045026850427,1.2541905204865533,5.6131281063880705,2.1838015570040787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
